N,degree,coupling,seeds,trial,cascade_size
20000,4,0.7,4,58,19
20000,4,0.7,4,59,8
20000,4,0.7,4,60,12
20000,4,0.7,4,61,15
20000,4,0.7,4,62,20
20000,4,0.7,4,63,20
20000,4,0.7,4,64,14
20000,4,0.7,4,65,15
20000,4,0.7,4,66,11
20000,4,0.7,4,67,13
20000,4,0.7,4,68,12
20000,4,0.7,4,69,15
20000,4,0.7,4,70,12
20000,4,0.7,4,71,6
20000,4,0.7,4,72,14
20000,4,0.7,4,73,13
20000,4,0.7,4,74,13
20000,4,0.7,4,75,13
20000,4,0.7,4,76,13
20000,4,0.7,4,77,8
20000,4,0.7,4,78,10
20000,4,0.7,4,79,12
20000,4,0.7,4,80,15
20000,4,0.7,4,81,15
20000,4,0.7,4,82,9
20000,4,0.7,4,83,10
20000,4,0.7,4,84,18
20000,4,0.7,4,85,5
20000,4,0.7,4,86,7
20000,4,0.7,4,87,8
20000,4,0.7,4,88,10
20000,4,0.7,4,89,10
20000,4,0.7,4,90,21
20000,4,0.7,4,91,10
20000,4,0.7,4,92,9
20000,4,0.7,4,93,15
20000,4,0.7,4,94,12
20000,4,0.7,4,95,8
20000,4,0.7,4,96,14
20000,4,0.7,4,97,5
20000,4,0.7,4,98,15
20000,4,0.7,4,99,13
20000,4,0.7,4,100,10
20000,4,0.7,4,101,18
20000,4,0.7,4,102,8
20000,4,0.7,4,103,15
20000,4,0.7,4,104,5
20000,4,0.7,4,105,7
20000,4,0.7,4,106,8
20000,4,0.7,4,107,10
20000,4,0.7,4,108,7
20000,4,0.7,4,109,11
20000,4,0.7,4,110,14
20000,4,0.7,4,111,13
20000,4,0.7,4,112,10
20000,4,0.7,4,113,15
20000,4,0.7,4,114,16
20000,4,0.7,4,115,16
20000,4,0.7,4,116,11
20000,4,0.7,4,117,15
20000,4,0.7,4,118,13
20000,4,0.7,4,119,10
5000,4,0.85,4,0,8
5000,4,0.85,4,1,26
5000,4,0.85,4,2,21
5000,4,0.85,4,3,14
5000,4,0.85,4,4,15
5000,4,0.85,4,5,25
5000,4,0.85,4,6,11
5000,4,0.85,4,7,27
5000,4,0.85,4,8,21
5000,4,0.85,4,9,13
5000,4,0.85,4,10,20
5000,4,0.85,4,11,13
5000,4,0.85,4,12,17
5000,4,0.85,4,13,15
5000,4,0.85,4,14,8
5000,4,0.85,4,15,34
5000,4,0.85,4,16,12
5000,4,0.85,4,17,17
5000,4,0.85,4,18,12
5000,4,0.85,4,19,29
5000,4,0.85,4,20,11
5000,4,0.85,4,21,28
5000,4,0.85,4,22,26
5000,4,0.85,4,23,16
5000,4,0.85,4,24,32
5000,4,0.85,4,25,30
5000,4,0.85,4,26,26
5000,4,0.85,4,27,13
5000,4,0.85,4,28,20
5000,4,0.85,4,29,11
5000,4,0.85,4,30,20
5000,4,0.85,4,31,16
5000,4,0.85,4,32,31
5000,4,0.85,4,33,20
5000,4,0.85,4,34,14
5000,4,0.85,4,35,22
5000,4,0.85,4,36,17
5000,4,0.85,4,37,15
5000,4,0.85,4,38,18
5000,4,0.85,4,39,23
5000,4,0.85,4,40,27
5000,4,0.85,4,41,18
5000,4,0.85,4,42,18
5000,4,0.85,4,43,10
5000,4,0.85,4,44,18
5000,4,0.85,4,45,4
5000,4,0.85,4,46,21
5000,4,0.85,4,47,23
5000,4,0.85,4,48,32
5000,4,0.85,4,49,10
5000,4,0.85,4,50,10
5000,4,0.85,4,51,15
5000,4,0.85,4,52,9
5000,4,0.85,4,53,24
5000,4,0.85,4,54,28
5000,4,0.85,4,55,7
5000,4,0.85,4,56,27
5000,4,0.85,4,57,22
5000,4,0.85,4,58,16
5000,4,0.85,4,59,11
5000,4,0.85,4,60,7
5000,4,0.85,4,61,14
5000,4,0.85,4,62,13
5000,4,0.85,4,63,21
5000,4,0.85,4,64,11
5000,4,0.85,4,65,16
5000,4,0.85,4,66,12
5000,4,0.85,4,67,15
5000,4,0.85,4,68,17
5000,4,0.85,4,69,18
5000,4,0.85,4,70,19
5000,4,0.85,4,71,26
5000,4,0.85,4,72,19
5000,4,0.85,4,73,15
5000,4,0.85,4,74,11
5000,4,0.85,4,75,22
5000,4,0.85,4,76,17
5000,4,0.85,4,77,22
5000,4,0.85,4,78,12
5000,4,0.85,4,79,24
5000,4,0.85,4,80,27
5000,4,0.85,4,81,3
5000,4,0.85,4,82,29
5000,4,0.85,4,83,16
5000,4,0.85,4,84,15
5000,4,0.85,4,85,3
5000,4,0.85,4,86,22
5000,4,0.85,4,87,11
5000,4,0.85,4,88,9
5000,4,0.85,4,89,15
5000,4,0.85,4,90,16
5000,4,0.85,4,91,7
5000,4,0.85,4,92,23
5000,4,0.85,4,93,11
5000,4,0.85,4,94,27
5000,4,0.85,4,95,12
5000,4,0.85,4,96,19
5000,4,0.85,4,97,19
5000,4,0.85,4,98,13
5000,4,0.85,4,99,16
5000,4,0.85,4,100,17
5000,4,0.85,4,101,10
5000,4,0.85,4,102,25
5000,4,0.85,4,103,22
5000,4,0.85,4,104,20
5000,4,0.85,4,105,16
5000,4,0.85,4,106,11
5000,4,0.85,4,107,26
5000,4,0.85,4,108,13
5000,4,0.85,4,109,20
5000,4,0.85,4,110,21
5000,4,0.85,4,111,0
5000,4,0.85,4,112,17
5000,4,0.85,4,113,11
5000,4,0.85,4,114,13
5000,4,0.85,4,115,17
5000,4,0.85,4,116,19
5000,4,0.85,4,117,13
5000,4,0.85,4,118,16
5000,4,0.85,4,119,15
20000,4,0.85,4,0,20
20000,4,0.85,4,1,27
20000,4,0.85,4,2,15
20000,4,0.85,4,3,11
20000,4,0.85,4,4,13
20000,4,0.85,4,5,19
20000,4,0.85,4,6,11
20000,4,0.85,4,7,18
20000,4,0.85,4,8,29
20000,4,0.85,4,9,9
20000,4,0.85,4,10,15
20000,4,0.85,4,11,30
20000,4,0.85,4,12,10
20000,4,0.85,4,13,13
20000,4,0.85,4,14,24
20000,4,0.85,4,15,13
20000,4,0.85,4,16,16
20000,4,0.85,4,17,23
20000,4,0.85,4,18,11
20000,4,0.85,4,19,27
20000,4,0.85,4,20,13
20000,4,0.85,4,21,10
20000,4,0.85,4,22,22
20000,4,0.85,4,23,9
20000,4,0.85,4,24,24
20000,4,0.85,4,25,16
20000,4,0.85,4,26,19
20000,4,0.85,4,27,11
20000,4,0.85,4,28,11
20000,4,0.85,4,29,17
20000,4,0.85,4,30,21
20000,4,0.85,4,31,26
20000,4,0.85,4,32,19
20000,4,0.85,4,33,19
20000,4,0.85,4,34,15
20000,4,0.85,4,35,13
20000,4,0.85,4,36,25
20000,4,0.85,4,37,12
20000,4,0.85,4,38,26
20000,4,0.85,4,39,20
20000,4,0.85,4,40,20
20000,4,0.85,4,41,11
20000,4,0.85,4,42,22
20000,4,0.85,4,43,18
20000,4,0.85,4,44,23
20000,4,0.85,4,45,22
20000,4,0.85,4,46,31
20000,4,0.85,4,47,20
20000,4,0.85,4,48,20
20000,4,0.85,4,49,24
20000,4,0.85,4,50,20
20000,4,0.85,4,51,22
20000,4,0.85,4,52,34
20000,4,0.85,4,53,6
20000,4,0.85,4,54,14
20000,4,0.85,4,55,13
20000,4,0.85,4,56,24
20000,4,0.85,4,57,29
20000,4,0.85,4,58,12
20000,4,0.85,4,59,30
20000,4,0.85,4,60,0
20000,4,0.85,4,61,22
20000,4,0.85,4,62,20
20000,4,0.85,4,63,13
20000,4,0.85,4,64,26
20000,4,0.85,4,65,24
20000,4,0.85,4,66,16
20000,4,0.85,4,67,10
20000,4,0.85,4,68,14
20000,4,0.85,4,69,15
20000,4,0.85,4,70,15
20000,4,0.85,4,71,8
20000,4,0.85,4,72,22
20000,4,0.85,4,73,28
20000,4,0.85,4,74,33
20000,4,0.85,4,75,16
20000,4,0.85,4,76,7
20000,4,0.85,4,77,18
20000,4,0.85,4,78,16
20000,4,0.85,4,79,26
20000,4,0.85,4,80,12
20000,4,0.85,4,81,1
20000,4,0.85,4,82,16
20000,4,0.85,4,83,13
20000,4,0.85,4,84,16
20000,4,0.85,4,85,15
20000,4,0.85,4,86,15
20000,4,0.85,4,87,22
20000,4,0.85,4,88,11
20000,4,0.85,4,89,26
20000,4,0.85,4,90,8
20000,4,0.85,4,91,28
20000,4,0.85,4,92,17
20000,4,0.85,4,93,17
20000,4,0.85,4,94,22
20000,4,0.85,4,95,19
20000,4,0.85,4,96,24
20000,4,0.85,4,97,18
20000,4,0.85,4,98,8
20000,4,0.85,4,99,20
20000,4,0.85,4,100,25
20000,4,0.85,4,101,16
20000,4,0.85,4,102,25
20000,4,0.85,4,103,12
20000,4,0.85,4,104,25
20000,4,0.85,4,105,29
20000,4,0.85,4,106,9
20000,4,0.85,4,107,14
20000,4,0.85,4,108,17
20000,4,0.85,4,109,16
20000,4,0.85,4,110,21
20000,4,0.85,4,111,6
20000,4,0.85,4,112,15
20000,4,0.85,4,113,22
20000,4,0.85,4,114,14
20000,4,0.85,4,115,14
20000,4,0.85,4,116,17
20000,4,0.85,4,117,10
20000,4,0.85,4,118,30
20000,4,0.85,4,119,17
5000,4,1.0,4,0,14
5000,4,1.0,4,1,21
5000,4,1.0,4,2,33
5000,4,1.0,4,3,25
5000,4,1.0,4,4,14
5000,4,1.0,4,5,11
5000,4,1.0,4,6,15
5000,4,1.0,4,7,22
5000,4,1.0,4,8,8
5000,4,1.0,4,9,25
5000,4,1.0,4,10,20
5000,4,1.0,4,11,18
5000,4,1.0,4,12,17
5000,4,1.0,4,13,12
5000,4,1.0,4,14,39
5000,4,1.0,4,15,24
5000,4,1.0,4,16,22
5000,4,1.0,4,17,36
5000,4,1.0,4,18,27
5000,4,1.0,4,19,23
5000,4,1.0,4,20,10
5000,4,1.0,4,21,24
5000,4,1.0,4,22,13
5000,4,1.0,4,23,20
5000,4,1.0,4,24,24
5000,4,1.0,4,25,10
5000,4,1.0,4,26,29
5000,4,1.0,4,27,29
5000,4,1.0,4,28,34
5000,4,1.0,4,29,24
5000,4,1.0,4,30,30
5000,4,1.0,4,31,23
5000,4,1.0,4,32,36
5000,4,1.0,4,33,18
5000,4,1.0,4,34,30
5000,4,1.0,4,35,23
5000,4,1.0,4,36,22
5000,4,1.0,4,37,21
5000,4,1.0,4,38,35
5000,4,1.0,4,39,31
5000,4,1.0,4,40,41
5000,4,1.0,4,41,30
5000,4,1.0,4,42,21
5000,4,1.0,4,43,26
5000,4,1.0,4,44,26
5000,4,1.0,4,45,22
5000,4,1.0,4,46,29
5000,4,1.0,4,47,36
5000,4,1.0,4,48,21
5000,4,1.0,4,49,31
5000,4,1.0,4,50,19
5000,4,1.0,4,51,41
5000,4,1.0,4,52,23
5000,4,1.0,4,53,26
5000,4,1.0,4,54,19
5000,4,1.0,4,55,27
5000,4,1.0,4,56,23
5000,4,1.0,4,57,21
5000,4,1.0,4,58,27
5000,4,1.0,4,59,34
5000,4,1.0,4,60,30
5000,4,1.0,4,61,24
5000,4,1.0,4,62,18
5000,4,1.0,4,63,21
5000,4,1.0,4,64,39
5000,4,1.0,4,65,24
5000,4,1.0,4,66,46
5000,4,1.0,4,67,17
5000,4,1.0,4,68,18
5000,4,1.0,4,69,37
5000,4,1.0,4,70,37
5000,4,1.0,4,71,21
5000,4,1.0,4,72,24
5000,4,1.0,4,73,19
5000,4,1.0,4,74,31
5000,4,1.0,4,75,49
5000,4,1.0,4,76,34
5000,4,1.0,4,77,21
5000,4,1.0,4,78,14
5000,4,1.0,4,79,19
5000,4,1.0,4,80,42
5000,4,1.0,4,81,24
5000,4,1.0,4,82,17
5000,4,1.0,4,83,6
5000,4,1.0,4,84,35
5000,4,1.0,4,85,28
5000,4,1.0,4,86,37
5000,4,1.0,4,87,29
5000,4,1.0,4,88,24
5000,4,1.0,4,89,40
5000,4,1.0,4,90,29
5000,4,1.0,4,91,32
5000,4,1.0,4,92,33
5000,4,1.0,4,93,32
5000,4,1.0,4,94,26
5000,4,1.0,4,95,24
5000,4,1.0,4,96,16
5000,4,1.0,4,97,28
5000,4,1.0,4,98,25
5000,4,1.0,4,99,29
5000,4,1.0,4,100,27
5000,4,1.0,4,101,33
5000,4,1.0,4,102,39
5000,4,1.0,4,103,13
5000,4,1.0,4,104,31
5000,4,1.0,4,105,21
5000,4,1.0,4,106,34
5000,4,1.0,4,107,26
5000,4,1.0,4,108,32
5000,4,1.0,4,109,41
5000,4,1.0,4,110,35
5000,4,1.0,4,111,28
5000,4,1.0,4,112,19
5000,4,1.0,4,113,33
5000,4,1.0,4,114,30
5000,4,1.0,4,115,18
5000,4,1.0,4,116,25
5000,4,1.0,4,117,16
5000,4,1.0,4,118,28
5000,4,1.0,4,119,18
20000,4,1.0,4,0,9
20000,4,1.0,4,1,16
20000,4,1.0,4,2,37
20000,4,1.0,4,3,17
20000,4,1.0,4,4,27
20000,4,1.0,4,5,25
20000,4,1.0,4,6,25
20000,4,1.0,4,7,39
20000,4,1.0,4,8,37
20000,4,1.0,4,9,38
20000,4,1.0,4,10,27
20000,4,1.0,4,11,37
20000,4,1.0,4,12,17
20000,4,1.0,4,13,35
20000,4,1.0,4,14,17
20000,4,1.0,4,15,22
20000,4,1.0,4,16,59
20000,4,1.0,4,17,9
20000,4,1.0,4,18,3
20000,4,1.0,4,19,12
20000,4,1.0,4,20,47
20000,4,1.0,4,21,26
20000,4,1.0,4,22,35
20000,4,1.0,4,23,36
20000,4,1.0,4,24,7
20000,4,1.0,4,25,30
20000,4,1.0,4,26,23
20000,4,1.0,4,27,26
20000,4,1.0,4,28,20
20000,4,1.0,4,29,27
20000,4,1.0,4,30,17
20000,4,1.0,4,31,22
20000,4,1.0,4,32,26
20000,4,1.0,4,33,18
20000,4,1.0,4,34,33
20000,4,1.0,4,35,27
20000,4,1.0,4,36,19
20000,4,1.0,4,37,8
20000,4,1.0,4,38,25
20000,4,1.0,4,39,8
20000,4,1.0,4,40,23
20000,4,1.0,4,41,19
20000,4,1.0,4,42,16
20000,4,1.0,4,43,7
20000,4,1.0,4,44,25
20000,4,1.0,4,45,20
20000,4,1.0,4,46,27
20000,4,1.0,4,47,49
20000,4,1.0,4,48,17
20000,4,1.0,4,49,36
20000,4,1.0,4,50,19
20000,4,1.0,4,51,24
20000,4,1.0,4,52,22
20000,4,1.0,4,53,21
20000,4,1.0,4,54,46
20000,4,1.0,4,55,14
20000,4,1.0,4,56,42
20000,4,1.0,4,57,25
20000,4,1.0,4,58,15
20000,4,1.0,4,59,20
20000,4,1.0,4,60,7
20000,4,1.0,4,61,14
20000,4,1.0,4,62,15
20000,4,1.0,4,63,21
20000,4,1.0,4,64,30
20000,4,1.0,4,65,28
20000,4,1.0,4,66,5
20000,4,1.0,4,67,40
20000,4,1.0,4,68,35
20000,4,1.0,4,69,31
20000,4,1.0,4,70,38
20000,4,1.0,4,71,21
20000,4,1.0,4,72,25
20000,4,1.0,4,73,13
20000,4,1.0,4,74,28
20000,4,1.0,4,75,41
20000,4,1.0,4,76,36
20000,4,1.0,4,77,19
20000,4,1.0,4,78,14
20000,4,1.0,4,79,28
20000,4,1.0,4,80,32
20000,4,1.0,4,81,27
20000,4,1.0,4,82,38
20000,4,1.0,4,83,39
20000,4,1.0,4,84,24
20000,4,1.0,4,85,30
20000,4,1.0,4,86,20
20000,4,1.0,4,87,17
20000,4,1.0,4,88,34
20000,4,1.0,4,89,18
20000,4,1.0,4,90,15
20000,4,1.0,4,91,14
20000,4,1.0,4,92,24
20000,4,1.0,4,93,22
20000,4,1.0,4,94,41
20000,4,1.0,4,95,35
20000,4,1.0,4,96,41
20000,4,1.0,4,97,20
20000,4,1.0,4,98,28
20000,4,1.0,4,99,25
20000,4,1.0,4,100,25
20000,4,1.0,4,101,60
20000,4,1.0,4,102,24
20000,4,1.0,4,103,18
20000,4,1.0,4,104,26
20000,4,1.0,4,105,29
20000,4,1.0,4,106,26
20000,4,1.0,4,107,43
20000,4,1.0,4,108,41
20000,4,1.0,4,109,8
20000,4,1.0,4,110,25
20000,4,1.0,4,111,7
20000,4,1.0,4,112,46
20000,4,1.0,4,113,32
20000,4,1.0,4,114,30
20000,4,1.0,4,115,30
20000,4,1.0,4,116,28
20000,4,1.0,4,117,24
20000,4,1.0,4,118,18
20000,4,1.0,4,119,14
5000,4,1.15,4,0,18
5000,4,1.15,4,1,51
5000,4,1.15,4,2,34
5000,4,1.15,4,3,60
5000,4,1.15,4,4,20
5000,4,1.15,4,5,3
5000,4,1.15,4,6,30
5000,4,1.15,4,7,33
5000,4,1.15,4,8,44
5000,4,1.15,4,9,39
5000,4,1.15,4,10,60
5000,4,1.15,4,11,58
5000,4,1.15,4,12,50
5000,4,1.15,4,13,53
5000,4,1.15,4,14,54
5000,4,1.15,4,15,62
5000,4,1.15,4,16,31
5000,4,1.15,4,17,60
5000,4,1.15,4,18,31
5000,4,1.15,4,19,52
5000,4,1.15,4,20,93
5000,4,1.15,4,21,29
5000,4,1.15,4,22,6
5000,4,1.15,4,23,12
5000,4,1.15,4,24,27
5000,4,1.15,4,25,51
5000,4,1.15,4,26,21
5000,4,1.15,4,27,67
5000,4,1.15,4,28,89
5000,4,1.15,4,29,55
5000,4,1.15,4,30,23
5000,4,1.15,4,31,55
5000,4,1.15,4,32,51
5000,4,1.15,4,33,38
5000,4,1.15,4,34,10
5000,4,1.15,4,35,48
5000,4,1.15,4,36,47
5000,4,1.15,4,37,66
5000,4,1.15,4,38,38
5000,4,1.15,4,39,47
5000,4,1.15,4,40,40
5000,4,1.15,4,41,62
5000,4,1.15,4,42,24
5000,4,1.15,4,43,39
5000,4,1.15,4,44,40
5000,4,1.15,4,45,36
5000,4,1.15,4,46,50
5000,4,1.15,4,47,32
5000,4,1.15,4,48,23
5000,4,1.15,4,49,42
5000,4,1.15,4,50,31
5000,4,1.15,4,51,68
5000,4,1.15,4,52,40
5000,4,1.15,4,53,47
5000,4,1.15,4,54,62
5000,4,1.15,4,55,34
5000,4,1.15,4,56,29
5000,4,1.15,4,57,70
5000,4,1.15,4,58,46
5000,4,1.15,4,59,54
5000,4,1.15,4,60,44
5000,4,1.15,4,61,58
5000,4,1.15,4,62,22
5000,4,1.15,4,63,13
5000,4,1.15,4,64,21
5000,4,1.15,4,65,65
5000,4,1.15,4,66,22
5000,4,1.15,4,67,29
5000,4,1.15,4,68,33
5000,4,1.15,4,69,11
5000,4,1.15,4,70,40
5000,4,1.15,4,71,48
5000,4,1.15,4,72,68
5000,4,1.15,4,73,35
5000,4,1.15,4,74,61
5000,4,1.15,4,75,33
5000,4,1.15,4,76,34
5000,4,1.15,4,77,45
5000,4,1.15,4,78,66
5000,4,1.15,4,79,35
5000,4,1.15,4,80,78
5000,4,1.15,4,81,46
5000,4,1.15,4,82,74
5000,4,1.15,4,83,70
5000,4,1.15,4,84,58
5000,4,1.15,4,85,55
5000,4,1.15,4,86,26
5000,4,1.15,4,87,32
5000,4,1.15,4,88,25
5000,4,1.15,4,89,47
5000,4,1.15,4,90,57
5000,4,1.15,4,91,66
5000,4,1.15,4,92,59
5000,4,1.15,4,93,27
5000,4,1.15,4,94,58
5000,4,1.15,4,95,38
5000,4,1.15,4,96,48
5000,4,1.15,4,97,48
5000,4,1.15,4,98,36
5000,4,1.15,4,99,31
5000,4,1.15,4,100,54
5000,4,1.15,4,101,18
5000,4,1.15,4,102,24
5000,4,1.15,4,103,31
5000,4,1.15,4,104,36
5000,4,1.15,4,105,21
5000,4,1.15,4,106,36
5000,4,1.15,4,107,43
5000,4,1.15,4,108,61
5000,4,1.15,4,109,30
5000,4,1.15,4,110,36
5000,4,1.15,4,111,24
5000,4,1.15,4,112,49
5000,4,1.15,4,113,93
5000,4,1.15,4,114,53
5000,4,1.15,4,115,38
5000,4,1.15,4,116,69
5000,4,1.15,4,117,56
5000,4,1.15,4,118,46
5000,4,1.15,4,119,57
20000,4,1.15,4,0,36
20000,4,1.15,4,1,55
20000,4,1.15,4,2,69
20000,4,1.15,4,3,27
20000,4,1.15,4,4,44
20000,4,1.15,4,5,34
20000,4,1.15,4,6,47
20000,4,1.15,4,7,50
20000,4,1.15,4,8,62
20000,4,1.15,4,9,73
20000,4,1.15,4,10,24
20000,4,1.15,4,11,13
20000,4,1.15,4,12,73
20000,4,1.15,4,13,30
20000,4,1.15,4,14,23
20000,4,1.15,4,15,47
20000,4,1.15,4,16,13
20000,4,1.15,4,17,21
20000,4,1.15,4,18,53
20000,4,1.15,4,19,20
20000,4,1.15,4,20,66
20000,4,1.15,4,21,20
20000,4,1.15,4,22,27
20000,4,1.15,4,23,5
20000,4,1.15,4,24,31
20000,4,1.15,4,25,18
20000,4,1.15,4,26,43
20000,4,1.15,4,27,36
20000,4,1.15,4,28,14
20000,4,1.15,4,29,50
20000,4,1.15,4,30,48
20000,4,1.15,4,31,14
20000,4,1.15,4,32,57
20000,4,1.15,4,33,45
20000,4,1.15,4,34,53
20000,4,1.15,4,35,34
20000,4,1.15,4,36,43
20000,4,1.15,4,37,70
20000,4,1.15,4,38,51
20000,4,1.15,4,39,24
20000,4,1.15,4,40,18
20000,4,1.15,4,41,34
20000,4,1.15,4,42,39
20000,4,1.15,4,43,35
20000,4,1.15,4,44,20
20000,4,1.15,4,45,45
20000,4,1.15,4,46,29
20000,4,1.15,4,47,84
20000,4,1.15,4,48,83
20000,4,1.15,4,49,33
20000,4,1.15,4,50,61
20000,4,1.15,4,51,59
20000,4,1.15,4,52,45
20000,4,1.15,4,53,71
20000,4,1.15,4,54,43
20000,4,1.15,4,55,50
20000,4,1.15,4,56,44
20000,4,1.15,4,57,21
20000,4,1.15,4,58,41
20000,4,1.15,4,59,25
20000,4,1.15,4,60,52
20000,4,1.15,4,61,13
20000,4,1.15,4,62,61
20000,4,1.15,4,63,37
20000,4,1.15,4,64,31
20000,4,1.15,4,65,66
20000,4,1.15,4,66,27
20000,4,1.15,4,67,34
20000,4,1.15,4,68,36
20000,4,1.15,4,69,49
20000,4,1.15,4,70,64
20000,4,1.15,4,71,39
20000,4,1.15,4,72,10
20000,4,1.15,4,73,31
20000,4,1.15,4,74,23
20000,4,1.15,4,75,83
20000,4,1.15,4,76,70
20000,4,1.15,4,77,56
20000,4,1.15,4,78,39
20000,4,1.15,4,79,24
20000,4,1.15,4,80,75
20000,4,1.15,4,81,56
20000,4,1.15,4,82,26
20000,4,1.15,4,83,40
20000,4,1.15,4,84,12
20000,4,1.15,4,85,40
20000,4,1.15,4,86,47
20000,4,1.15,4,87,52
20000,4,1.15,4,88,53
20000,4,1.15,4,89,46
20000,4,1.15,4,90,14
20000,4,1.15,4,91,46
20000,4,1.15,4,92,61
20000,4,1.15,4,93,20
20000,4,1.15,4,94,61
20000,4,1.15,4,95,46
20000,4,1.15,4,96,58
20000,4,1.15,4,97,29
20000,4,1.15,4,98,32
20000,4,1.15,4,99,50
20000,4,1.15,4,100,79
20000,4,1.15,4,101,8
20000,4,1.15,4,102,32
20000,4,1.15,4,103,35
20000,4,1.15,4,104,29
20000,4,1.15,4,105,33
20000,4,1.15,4,106,10
20000,4,1.15,4,107,73
20000,4,1.15,4,108,39
20000,4,1.15,4,109,46
20000,4,1.15,4,110,51
20000,4,1.15,4,111,34
20000,4,1.15,4,112,52
20000,4,1.15,4,113,48
20000,4,1.15,4,114,37
20000,4,1.15,4,115,33
20000,4,1.15,4,116,28
20000,4,1.15,4,117,65
20000,4,1.15,4,118,41
20000,4,1.15,4,119,49
5000,4,1.3,4,0,158
5000,4,1.3,4,1,147
5000,4,1.3,4,2,218
5000,4,1.3,4,3,174
5000,4,1.3,4,4,53
5000,4,1.3,4,5,249
5000,4,1.3,4,6,56
5000,4,1.3,4,7,88
5000,4,1.3,4,8,153
5000,4,1.3,4,9,181
5000,4,1.3,4,10,44
5000,4,1.3,4,11,169
5000,4,1.3,4,12,118
5000,4,1.3,4,13,57
5000,4,1.3,4,14,120
5000,4,1.3,4,15,51
5000,4,1.3,4,16,173
5000,4,1.3,4,17,123
5000,4,1.3,4,18,59
5000,4,1.3,4,19,162
5000,4,1.3,4,20,194
5000,4,1.3,4,21,254
5000,4,1.3,4,22,83
5000,4,1.3,4,23,119
5000,4,1.3,4,24,94
5000,4,1.3,4,25,82
5000,4,1.3,4,26,132
5000,4,1.3,4,27,219
5000,4,1.3,4,28,140
5000,4,1.3,4,29,126
5000,4,1.3,4,30,121
5000,4,1.3,4,31,94
5000,4,1.3,4,32,93
5000,4,1.3,4,33,103
5000,4,1.3,4,34,201
5000,4,1.3,4,35,122
5000,4,1.3,4,36,163
5000,4,1.3,4,37,104
5000,4,1.3,4,38,128
5000,4,1.3,4,39,116
5000,4,1.3,4,40,19
5000,4,1.3,4,41,52
5000,4,1.3,4,42,222
5000,4,1.3,4,43,90
5000,4,1.3,4,44,239
5000,4,1.3,4,45,66
5000,4,1.3,4,46,123
5000,4,1.3,4,47,243
5000,4,1.3,4,48,189
5000,4,1.3,4,49,112
5000,4,1.3,4,50,58
5000,4,1.3,4,51,40
5000,4,1.3,4,52,87
5000,4,1.3,4,53,58
5000,4,1.3,4,54,102
5000,4,1.3,4,55,81
5000,4,1.3,4,56,183
5000,4,1.3,4,57,154
5000,4,1.3,4,58,198
5000,4,1.3,4,59,127
5000,4,1.3,4,60,131
5000,4,1.3,4,61,122
5000,4,1.3,4,62,114
5000,4,1.3,4,63,84
5000,4,1.3,4,64,162
5000,4,1.3,4,65,95
5000,4,1.3,4,66,111
5000,4,1.3,4,67,132
5000,4,1.3,4,68,175
5000,4,1.3,4,69,104
5000,4,1.3,4,70,125
5000,4,1.3,4,71,99
5000,4,1.3,4,72,197
5000,4,1.3,4,73,53
5000,4,1.3,4,74,113
5000,4,1.3,4,75,170
5000,4,1.3,4,76,85
5000,4,1.3,4,77,69
5000,4,1.3,4,78,72
5000,4,1.3,4,79,113
5000,4,1.3,4,80,199
5000,4,1.3,4,81,195
5000,4,1.3,4,82,80
5000,4,1.3,4,83,127
5000,4,1.3,4,84,205
5000,4,1.3,4,85,209
5000,4,1.3,4,86,37
5000,4,1.3,4,87,154
5000,4,1.3,4,88,198
5000,4,1.3,4,89,259
5000,4,1.3,4,90,158
5000,4,1.3,4,91,101
5000,4,1.3,4,92,140
5000,4,1.3,4,93,234
5000,4,1.3,4,94,170
5000,4,1.3,4,95,0
5000,4,1.3,4,96,157
5000,4,1.3,4,97,123
5000,4,1.3,4,98,153
5000,4,1.3,4,99,185
5000,4,1.3,4,100,88
5000,4,1.3,4,101,184
5000,4,1.3,4,102,126
5000,4,1.3,4,103,126
5000,4,1.3,4,104,144
5000,4,1.3,4,105,55
5000,4,1.3,4,106,56
5000,4,1.3,4,107,159
5000,4,1.3,4,108,66
5000,4,1.3,4,109,154
5000,4,1.3,4,110,23
5000,4,1.3,4,111,43
5000,4,1.3,4,112,159
5000,4,1.3,4,113,128
5000,4,1.3,4,114,137
5000,4,1.3,4,115,50
5000,4,1.3,4,116,48
5000,4,1.3,4,117,36
5000,4,1.3,4,118,120
5000,4,1.3,4,119,101
20000,4,1.3,4,0,34
20000,4,1.3,4,1,178
20000,4,1.3,4,2,135
20000,4,1.3,4,3,145
20000,4,1.3,4,4,95
20000,4,1.3,4,5,143
20000,4,1.3,4,6,101
20000,4,1.3,4,7,40
20000,4,1.3,4,8,161
20000,4,1.3,4,9,122
20000,4,1.3,4,10,58
20000,4,1.3,4,11,34
20000,4,1.3,4,12,123
20000,4,1.3,4,13,205
20000,4,1.3,4,14,162
20000,4,1.3,4,15,121
20000,4,1.3,4,16,116
20000,4,1.3,4,17,138
20000,4,1.3,4,18,84
20000,4,1.3,4,19,118
20000,4,1.3,4,20,143
20000,4,1.3,4,21,114
20000,4,1.3,4,22,65
20000,4,1.3,4,23,86
20000,4,1.3,4,24,263
20000,4,1.3,4,25,106
20000,4,1.3,4,26,255
20000,4,1.3,4,27,44
20000,4,1.3,4,28,134
