candidates,trial,method,exact_value,greedy_value,relative_regret,greedy_ms,exact_ms
10,41,price,3.557939988514206,3.5579399885142062,-1.2481638568488449e-16,0.24798000004011556,4.6914429999560525
10,42,raw,3.6566956359985445,3.656695635998544,1.2144549452740929e-16,0.2697289996831387,4.734851999728562
10,42,ratio,3.6566956359985445,3.656695635998544,1.2144549452740929e-16,0.3332129999762401,4.734851999728562
10,42,price,3.6566956359985445,3.656695635998544,1.2144549452740929e-16,0.28584699975908734,4.734851999728562
10,43,raw,3.6672798080605937,3.4111335124602737,0.06984640087656156,0.1976700000341225,5.012387999613566
10,43,ratio,3.6672798080605937,3.6672798080605933,1.2109498949983721e-16,0.3434919999563135,5.012387999613566
10,43,price,3.6672798080605937,3.4111335124602737,0.06984640087656156,0.23796999994374346,5.012387999613566
10,44,raw,2.6051263299072,2.5730571416669843,0.012310031905960634,0.20073999985470437,4.018027000256552
10,44,ratio,2.6051263299072,2.6051263299071996,1.704674375103652e-16,0.23287500016522245,4.018027000256552
10,44,price,2.6051263299072,2.5730571416669843,0.012310031905960634,0.20600699963324587,4.018027000256552
10,45,raw,2.6398676009810575,2.511527763962681,0.048616012776807924,0.24753400020927074,4.876360000253044
10,45,ratio,2.6398676009810575,2.551131003333965,0.03361403337580844,0.24426300024060765,4.876360000253044
10,45,price,2.6398676009810575,2.511527763962681,0.048616012776807924,0.2150479999727395,4.876360000253044
10,46,raw,2.95963545023273,2.2237798265339634,0.24863049388089423,0.19723500008694828,4.8624730002302385
10,46,ratio,2.95963545023273,2.4086287503613963,0.18617384104789164,0.34469699994588154,4.8624730002302385
10,46,price,2.95963545023273,2.2237798265339634,0.24863049388089423,0.2044230000137759,4.8624730002302385
10,47,raw,2.3469705544744577,2.339775666950467,0.003065606217459339,0.179920999926253,4.2906889998448605
10,47,ratio,2.3469705544744577,2.3326138245817787,0.006117132515918509,0.2216999996562663,4.2906889998448605
10,47,price,2.3469705544744577,2.339775666950467,0.003065606217459339,0.18061999981000554,4.2906889998448605
10,48,raw,3.617571024811275,3.5643186927482633,0.014720466218293517,0.3261740002926672,4.467902000214963
10,48,ratio,3.617571024811275,3.617571024811275,0.0,0.39142800005720346,4.467902000214963
10,48,price,3.617571024811275,3.5643186927482633,0.014720466218293517,0.29532299959100783,4.467902000214963
10,49,raw,3.4973569806427083,3.1712678185092615,0.09323874112316709,0.2747999997154693,5.238614000063535
10,49,ratio,3.4973569806427083,3.4973569806427083,0.0,0.33102099996540346,5.238614000063535
10,49,price,3.4973569806427083,3.4973569806427083,0.0,0.28352699973765993,5.238614000063535
12,0,raw,3.3483798005385825,2.829364145247884,0.1550050132327329,0.2541189996918547,11.93896999984645
12,0,ratio,3.3483798005385825,2.547717220293252,0.23911940339520174,0.2787390003504697,11.93896999984645
12,0,price,3.3483798005385825,3.3483798005385825,0.0,0.28099000019210507,11.93896999984645
12,1,raw,3.3231553027370424,3.3231553027370424,0.0,0.27402100022300147,10.389553000095475
12,1,ratio,3.3231553027370424,2.8069117110592936,0.155347416731489,0.335132000145677,10.389553000095475
12,1,price,3.3231553027370424,3.2554240654872615,0.02038160455335795,0.28411099992808886,10.389553000095475
12,2,raw,3.1126834762580167,3.1126834762580167,0.0,0.29565600016212557,10.89264300026116
12,2,ratio,3.1126834762580167,3.1126834762580167,0.0,0.340241999765567,10.89264300026116
12,2,price,3.1126834762580167,3.1126834762580167,0.0,0.29705699989790446,10.89264300026116
12,3,raw,2.71053696523122,1.792713215025118,0.33861325707019385,0.2003909999075404,9.206088000155432
12,3,ratio,2.71053696523122,2.088214225374484,0.2295938951725933,0.32439799997519003,9.206088000155432
12,3,price,2.71053696523122,2.7105369652312197,1.6383809390778035e-16,0.2616419997139019,9.206088000155432
12,4,raw,3.6164516495038592,3.0376886529603446,0.16003614941814998,0.2518920000511571,9.890037999866763
12,4,ratio,3.6164516495038592,3.608650162389092,0.002157221462047652,0.3853270000035991,9.890037999866763
12,4,price,3.6164516495038592,3.608650162389092,0.002157221462047652,0.3291369998805749,9.890037999866763
12,5,raw,3.756654926071261,3.2060891959033104,0.1465574403299631,0.4280240000298363,11.875725999743736
12,5,ratio,3.756654926071261,3.681469245758983,0.020013996971211864,0.5203599998822028,11.875725999743736
12,5,price,3.756654926071261,3.4752454024928428,0.07490960152486476,0.7405760002257011,11.875725999743736
12,6,raw,3.4469037594749894,3.44690375947499,-1.2883713640954787e-16,0.32330199974239804,11.140030000206025
12,6,ratio,3.4469037594749894,2.8182673254640287,0.18237713550398363,0.34696400007305783,11.140030000206025
12,6,price,3.4469037594749894,2.9346610303404814,0.14860952462813454,0.3281020003669255,11.140030000206025
12,7,raw,2.8415398420841065,2.766378347311958,0.02645097339793834,0.48807100029080175,11.611621999691124
12,7,ratio,2.8415398420841065,2.7090902059529247,0.046611922933319686,0.5411659999481344,11.611621999691124
12,7,price,2.8415398420841065,2.7090902059529247,0.046611922933319686,0.3734960000656429,11.611621999691124
12,8,raw,3.587112254087877,3.5871122540878773,-1.2380131381279695e-16,0.31537499990008655,14.593244000025152
12,8,ratio,3.587112254087877,2.8366985492498475,0.2091971624202329,0.42658599977585254,14.593244000025152
12,8,price,3.587112254087877,3.5681614245053335,0.005283032210923136,0.31726599991088733,14.593244000025152
12,9,raw,3.4174474728452795,3.119350418591574,0.08722798422575823,0.33414299969081185,12.598988000263489
12,9,ratio,3.4174474728452795,2.6727503535406893,0.21791033372769716,0.38828200013085734,12.598988000263489
12,9,price,3.4174474728452795,3.4174474728452795,0.0,0.34756600007312954,12.598988000263489
12,10,raw,4.230186222220258,2.9761680018615997,0.2964451573719309,0.2788349997899786,12.590693999754876
12,10,ratio,4.230186222220258,4.090422463829902,0.03303962309181738,0.4714000001513341,12.590693999754876
12,10,price,4.230186222220258,2.9761680018615997,0.2964451573719309,0.3774219999286288,12.590693999754876
12,11,raw,3.7041562467402698,2.845960375218476,0.2316845765555983,0.30342799982463475,10.196004000135872
12,11,ratio,3.7041562467402698,3.5409215175744593,0.04406799235573831,0.3805010001087794,10.196004000135872
12,11,price,3.7041562467402698,3.187904958783385,0.13937081849913752,0.3258820001974527,10.196004000135872
12,12,raw,2.9192511177411236,2.9192511177411236,0.0,0.22409799976230715,10.462972000368609
12,12,ratio,2.9192511177411236,2.5621495045930267,0.12232644563459727,0.3542720000950794,10.462972000368609
12,12,price,2.9192511177411236,2.9192511177411236,0.0,0.2879219996430038,10.462972000368609
12,13,raw,3.5345579511068785,3.1680454103801603,0.10369402505112175,0.28134800004409044,12.795650000043679
12,13,ratio,3.5345579511068785,3.4497140765411416,0.0240040977512244,0.3938909999305906,12.795650000043679
12,13,price,3.5345579511068785,3.1680454103801603,0.10369402505112175,0.27864399999089073,12.795650000043679
12,14,raw,4.0142771842342135,4.0142771842342135,0.0,0.3677110003081907,15.27384200016968
12,14,ratio,4.0142771842342135,3.861880654873138,0.037963628909234735,0.39372099990941933,15.27384200016968
12,14,price,4.0142771842342135,4.0142771842342135,0.0,0.37949099987599766,15.27384200016968
12,15,raw,3.9852758586374426,3.9852758586374435,-2.228649787881413e-16,0.30645400011053425,12.048604000028718
12,15,ratio,3.9852758586374426,3.6349512551221044,0.08790473130136428,0.3730280000127095,12.048604000028718
12,15,price,3.9852758586374426,3.9852758586374435,-2.228649787881413e-16,0.31283499993151054,12.048604000028718
12,16,raw,2.6280355350731694,2.4978380036017307,0.04954176978730001,0.29030299992882647,12.092009999832953
12,16,ratio,2.6280355350731694,2.378508863361314,0.09494798239282867,0.38934099984544446,12.092009999832953
12,16,price,2.6280355350731694,2.4978380036017307,0.04954176978730001,0.2606220000416215,12.092009999832953
12,17,raw,3.3676989440484633,2.6343311444666715,0.21776524914076112,0.36322899995866464,11.57175800017285
12,17,ratio,3.3676989440484633,3.3676989440484633,0.0,0.39752300017426023,11.57175800017285
12,17,price,3.3676989440484633,2.6343311444666715,0.21776524914076112,0.2685750000637199,11.57175800017285
12,18,raw,3.3166329985682697,3.31663299856827,-1.3389760339530117e-16,0.2577079999355192,10.761669000203256
12,18,ratio,3.3166329985682697,3.31663299856827,-1.3389760339530117e-16,0.42939800005115103,10.761669000203256
12,18,price,3.3166329985682697,3.31663299856827,-1.3389760339530117e-16,0.2855020002243691,10.761669000203256
12,19,raw,3.592462263614138,3.5924622636141383,-1.2361694494274074e-16,0.3167640002175176,9.910303000197018
12,19,ratio,3.592462263614138,3.5924622636141383,-1.2361694494274074e-16,0.3632970001490321,9.910303000197018
12,19,price,3.592462263614138,3.5924622636141383,-1.2361694494274074e-16,0.40116300033332664,9.910303000197018
12,20,raw,3.6414787641806177,2.901405424454731,0.20323428685225722,0.2526119997128262,11.618552000072668
12,20,ratio,3.6414787641806177,3.620040566262282,0.005887223105407749,0.40339899987884564,11.618552000072668
12,20,price,3.6414787641806177,3.3116289495087377,0.09058128195513471,0.33129200028270134,11.618552000072668
12,21,raw,2.9586929190758116,2.958692919075812,-1.5009641824835947e-16,0.27189000002181274,10.352816999784409
12,21,ratio,2.9586929190758116,2.958692919075812,-1.5009641824835947e-16,0.32759600026111,10.352816999784409
12,21,price,2.9586929190758116,2.958692919075812,-1.5009641824835947e-16,0.305028000184393,10.352816999784409
12,22,raw,3.291193870692147,3.291193870692147,0.0,0.3151650003019313,10.284882000178186
12,22,ratio,3.291193870692147,2.8131956788497066,0.14523550134769672,0.2873970001928683,10.284882000178186
12,22,price,3.291193870692147,3.1002633430267803,0.05801254352275929,0.3604409998843039,10.284882000178186
12,23,raw,4.2582943138173395,3.4410768539485064,0.19191192520843872,0.5024329998377652,13.28230099989014
12,23,ratio,4.2582943138173395,4.2582943138173395,0.0,0.35380799999984447,13.28230099989014
12,23,price,4.2582943138173395,4.2582943138173395,0.0,0.3410839999560267,13.28230099989014
12,24,raw,3.293575588913437,2.872673307028647,0.12779493608757492,0.2650060000632948,16.195128999697772
12,24,ratio,3.293575588913437,3.1595952134198946,0.0406793079061358,0.6222759998308902,16.195128999697772
12,24,price,3.293575588913437,2.872673307028647,0.12779493608757492,0.25413999992451863,16.195128999697772
12,25,raw,3.7371515932087727,3.737151593208772,1.188309328037617e-16,0.34742599973469623,13.541662000079668
12,25,ratio,3.7371515932087727,3.7371515932087718,2.376618656075234e-16,0.457525000001624,13.541662000079668
12,25,price,3.7371515932087727,3.7371515932087718,2.376618656075234e-16,0.43171600009372924,13.541662000079668
12,26,raw,3.262943634530743,3.2629436345307425,1.3610079106191146e-16,0.36439899986362434,10.324424999907933
12,26,ratio,3.262943634530743,3.2629436345307434,-1.3610079106191146e-16,0.4191319999335974,10.324424999907933
12,26,price,3.262943634530743,2.3827184124438117,0.2697641518449092,0.27618600006462657,10.324424999907933
12,27,raw,3.1588520429580633,2.8685389474207916,0.09190461964955218,0.27538799986359663,11.122923000129958
12,27,ratio,3.1588520429580633,2.734774043103006,0.13425066894172588,0.42303600002924213,11.122923000129958
12,27,price,3.1588520429580633,2.8685389474207916,0.09190461964955218,0.2787470002658665,11.122923000129958
12,28,raw,3.2796330312511808,2.8883920916443655,0.11929412098205291,0.29446700000335113,13.328825999906257
12,28,ratio,3.2796330312511808,3.2164868830417293,0.019254028608609683,0.2905060000557569,13.328825999906257
12,28,price,3.2796330312511808,2.8883920916443655,0.11929412098205291,0.5130930003360845,13.328825999906257
12,29,raw,3.3630398026069255,3.3630398026069255,0.0,0.283386999853974,10.593667000193818
12,29,ratio,3.3630398026069255,2.51106676933236,0.2533342105003164,0.30000399965501856,10.593667000193818
12,29,price,3.3630398026069255,3.3630398026069255,0.0,0.3289940000286151,10.593667000193818
12,30,raw,2.1078444479888447,1.9109113313228665,0.09342867632091059,0.2833149997059081,9.969441999601258
12,30,ratio,2.1078444479888447,1.658902295155081,0.21298637727376538,0.23889000021881657,9.969441999601258
12,30,price,2.1078444479888447,1.7460077611762697,0.1716619493235442,0.27706200035026995,9.969441999601258
12,31,raw,2.9452495082927337,2.916925293122106,0.009616915338030628,0.23679500009166077,10.611104999952659
12,31,ratio,2.9452495082927337,2.916925293122106,0.009616915338030628,0.275516999863612,10.611104999952659
12,31,price,2.9452495082927337,2.916925293122106,0.009616915338030628,0.22980999983701622,10.611104999952659
12,32,raw,3.097743806512761,2.23193029884305,0.27949809982652746,0.25687900006232667,11.315321999973094
12,32,ratio,3.097743806512761,3.097743806512761,0.0,0.39774000015313504,11.315321999973094
12,32,price,3.097743806512761,3.097743806512761,0.0,0.34328700030528125,11.315321999973094
12,33,raw,2.868769248001472,2.868769248001472,0.0,0.24895100023059058,10.881520000111777
12,33,ratio,2.868769248001472,2.868769248001472,0.0,0.29278000010890537,10.881520000111777
12,33,price,2.868769248001472,2.868769248001472,0.0,0.31318500032284646,10.881520000111777
12,34,raw,3.433101586007247,2.6989341607315174,0.21384960709233722,0.2741479997894203,11.358885000390728
12,34,ratio,3.433101586007247,3.2215344928164575,0.06162564313654503,0.414471000112826,11.358885000390728
12,34,price,3.433101586007247,3.0025053600213836,0.12542484257992895,0.30917699996280135,11.358885000390728
12,35,raw,3.313919894704138,3.097468258054915,0.06531589281778574,0.3304970000499452,10.068974000205344
12,35,ratio,3.313919894704138,3.097468258054915,0.06531589281778574,0.36211999986335286,10.068974000205344
12,35,price,3.313919894704138,3.097468258054915,0.06531589281778574,0.33127800043075695,10.068974000205344
12,36,raw,3.1428571357131077,2.213359765334584,0.29574916397452566,0.27176999992661877,10.031530999640381
12,36,ratio,3.1428571357131077,3.1428571357131077,0.0,0.3663990000859485,10.031530999640381
12,36,price,3.1428571357131077,2.8325793015081766,0.09872476565325317,0.33638000013525016,10.031530999640381
12,37,raw,2.9472199558558683,2.691897047546375,0.08663177914569599,0.2516490003472427,9.519206999812013
12,37,ratio,2.9472199558558683,2.9472199558558683,0.0,0.3030040002158785,9.519206999812013
12,37,price,2.9472199558558683,2.691897047546375,0.08663177914569599,0.25263399993491475,9.519206999812013
12,38,raw,4.43364470466347,3.571917317866986,0.1943609477525539,0.33656499999779044,12.599075999787601
12,38,ratio,4.43364470466347,3.37509869720978,0.23875300750650416,0.4385430002002977,12.599075999787601
12,38,price,4.43364470466347,3.571917317866986,0.1943609477525539,0.5043109999860462,12.599075999787601
12,39,raw,3.1565669922061863,3.156566992206186,1.4068740215130997e-16,0.3535339997142728,10.512698000184173
12,39,ratio,3.1565669922061863,3.156566992206186,1.4068740215130997e-16,0.4438099999788392,10.512698000184173
12,39,price,3.1565669922061863,3.156566992206186,1.4068740215130997e-16,0.40000400031203753,10.512698000184173
12,40,raw,2.9213781391863685,2.373421161816315,0.18756797349167015,0.3380600001037237,11.31190800015247
12,40,ratio,2.9213781391863685,2.921378139186369,-1.5201360066784976e-16,0.37302000009731273,11.31190800015247
12,40,price,2.9213781391863685,2.373421161816315,0.18756797349167015,0.28732100008710404,11.31190800015247
12,41,raw,2.995081889528687,2.6661482135956343,0.10982460181908901,0.28463700027714367,9.717147000174009
12,41,ratio,2.995081889528687,2.634025632761835,0.12054971118791963,0.38406600015150616,9.717147000174009
12,41,price,2.995081889528687,2.6404638386122716,0.1184001185931577,0.2825680003297748,9.717147000174009
12,42,raw,3.3528783932427375,2.730943439933663,0.18549284536012348,0.3100760000052105,11.392290999992838
12,42,ratio,3.3528783932427375,2.7714725842661165,0.1734049794792331,0.3622479998739436,11.392290999992838
12,42,price,3.3528783932427375,2.730943439933663,0.18549284536012348,0.28011800031890743,11.392290999992838
12,43,raw,2.7913110294086865,2.7913110294086865,0.0,0.2538720000302419,10.152070999993157
12,43,ratio,2.7913110294086865,2.3317781600177727,0.16462976162432946,0.3254570001445245,10.152070999993157
12,43,price,2.7913110294086865,2.7913110294086865,0.0,0.2516209997338592,10.152070999993157
12,44,raw,3.4701106097285166,3.470110609728517,-1.2797552003243086e-16,0.3105160003542551,11.575622000236763
12,44,ratio,3.4701106097285166,2.731715513845094,0.2127871929538266,0.43482699993546703,11.575622000236763
12,44,price,3.4701106097285166,3.470110609728517,-1.2797552003243086e-16,0.31538099983663415,11.575622000236763
12,45,raw,2.267820103843258,2.1865016210571104,0.03585755441903777,0.23051900006976211,9.338956000192411
12,45,ratio,2.267820103843258,2.267820103843258,0.0,0.32892199988054927,9.338956000192411
12,45,price,2.267820103843258,2.1865016210571104,0.03585755441903777,0.23763099989082548,9.338956000192411
12,46,raw,3.6141094525396205,3.3135809801470106,0.08315422549846399,0.3432319999774336,10.32139000017196
12,46,ratio,3.6141094525396205,3.614109452539621,-1.2287652482079725e-16,0.42142799975408707,10.32139000017196
12,46,price,3.6141094525396205,3.3135809801470106,0.08315422549846399,0.34751100020002923,10.32139000017196
12,47,raw,2.8120212038314314,2.6762776783973052,0.04827258245747688,0.537934000021778,9.855832000084774
12,47,ratio,2.8120212038314314,2.6762776783973052,0.04827258245747688,0.4972300002918928,9.855832000084774
12,47,price,2.8120212038314314,2.6762776783973052,0.04827258245747688,0.3110589996140334,9.855832000084774
12,48,raw,3.289454671043473,2.786374253831152,0.15293733081074345,0.2282159998685529,11.864562000027945
12,48,ratio,3.289454671043473,3.032904740288152,0.07799162974145463,0.300624999908905,11.864562000027945
12,48,price,3.289454671043473,2.786374253831152,0.15293733081074345,0.24699799996596994,11.864562000027945
12,49,raw,3.472599744314218,2.736782192102318,0.21189241674531428,0.28494499974840437,11.823152000033588
12,49,ratio,3.472599744314218,2.9981679674781585,0.13662149737033746,0.36843299994870904,11.823152000033588
12,49,price,3.472599744314218,2.736782192102318,0.21189241674531428,0.28179999981148285,11.823152000033588
14,0,raw,2.529949279561005,2.529949279561005,0.0,0.40509400014343555,20.98546599972906
14,0,ratio,2.529949279561005,2.529949279561005,0.0,0.48061100005725166,20.98546599972906
14,0,price,2.529949279561005,2.529949279561005,0.0,0.40123500002664514,20.98546599972906
14,1,raw,3.16542369313803,3.16542369313803,0.0,0.41241400003855233,20.87816900029793
14,1,ratio,3.16542369313803,3.16542369313803,0.0,0.48815299987836624,20.87816900029793
14,1,price,3.16542369313803,3.16542369313803,0.0,0.41727699999682955,20.87816900029793
14,2,raw,3.053481941015109,2.9898003113490748,0.02085541388362159,0.32059399973149993,20.159449000402674
14,2,ratio,3.053481941015109,2.6060509091837223,0.1465314157655183,0.35647799995786045,20.159449000402674
14,2,price,3.053481941015109,3.001910664135897,0.01688933416847637,0.40770299983705627,20.159449000402674
14,3,raw,3.989982482755171,3.3738712067237917,0.15441453156604856,0.39643999980398803,23.887533999641164
14,3,ratio,3.989982482755171,3.9899824827551713,-1.1130104249064504e-16,0.465269999949669,23.887533999641164
14,3,price,3.989982482755171,3.7380484421124205,0.06314164077953154,0.36904399985360214,23.887533999641164
14,4,raw,3.8238261347872617,3.8238261347872626,-2.322747918949351e-16,0.43295399973430904,23.421416000019235
14,4,ratio,3.8238261347872617,3.5504942994352358,0.07148124044275689,0.4768060002788843,23.421416000019235
14,4,price,3.8238261347872617,3.8238261347872626,-2.322747918949351e-16,0.3872290003528178,23.421416000019235
14,5,raw,3.1473464109548694,2.2547241034284204,0.2836110777064535,0.29423499972836,22.118028000022605
14,5,ratio,3.1473464109548694,3.0932670205829824,0.0171825351615744,0.6877340001665289,22.118028000022605
14,5,price,3.1473464109548694,2.5873398711149416,0.17792974357405678,0.3541860000950692,22.118028000022605
14,6,raw,4.002471996986232,4.002471996986232,0.0,0.404513999910705,21.063862000119116
14,6,ratio,4.002471996986232,4.002471996986232,0.0,0.4479009999158734,21.063862000119116
14,6,price,4.002471996986232,4.002471996986232,0.0,0.4012559998045617,21.063862000119116
14,7,raw,3.2413070343470896,3.2413070343470896,0.0,0.31244799993146444,21.0022400001435
14,7,ratio,3.2413070343470896,2.4890847148432274,0.2320737626928902,0.6044259998816415,21.0022400001435
14,7,price,3.2413070343470896,2.185303313243497,0.32579564660597105,0.32325700021829107,21.0022400001435
14,8,raw,3.3011068633032568,3.3011068633032563,1.345273655896387e-16,0.5120480000186944,23.668525000175578
14,8,ratio,3.3011068633032568,3.3011068633032563,1.345273655896387e-16,0.6568759999936447,23.668525000175578
14,8,price,3.3011068633032568,3.3011068633032563,1.345273655896387e-16,0.3939039997931104,23.668525000175578
14,9,raw,3.8342804959565746,2.740739137443949,0.285201189549334,0.34119800011467305,26.90740000025471
14,9,ratio,3.8342804959565746,3.498441767855539,0.08758846110898594,0.49416299998483737,26.90740000025471
14,9,price,3.8342804959565746,3.8342804959565746,0.0,0.39785799981473247,26.90740000025471
14,10,raw,3.232023166256767,2.8702284410966796,0.11194063487456593,0.3807849998338497,24.204759999975067
14,10,ratio,3.232023166256767,3.00000770653581,0.0717864469980487,0.4417439999997441,24.204759999975067
14,10,price,3.232023166256767,2.8702284410966796,0.11194063487456593,0.3816979997282033,24.204759999975067
14,11,raw,3.7705452174295777,2.703027465148902,0.2831202626469002,0.2942109999821696,22.15919299987945
14,11,ratio,3.7705452174295777,3.7705452174295773,1.1777851324981674e-16,0.4648879998967459,22.15919299987945
14,11,price,3.7705452174295777,3.7705452174295777,0.0,0.44820499988418305,22.15919299987945
14,12,raw,3.4810022298054464,3.481002229805446,1.2757510065567605e-16,0.703599999724247,23.133603999667685
14,12,ratio,3.4810022298054464,3.3312145587760518,0.04303004167790098,0.4162119998909475,23.133603999667685
14,12,price,3.4810022298054464,3.481002229805446,1.2757510065567605e-16,0.4724699997495918,23.133603999667685
14,13,raw,3.511552526387539,3.078531741565143,0.12331320165894259,0.3101119996244961,22.81710799979919
14,13,ratio,3.511552526387539,3.3169874752445008,0.055407131085461574,0.49676500020723324,22.81710799979919
14,13,price,3.511552526387539,3.078531741565143,0.12331320165894259,0.30822100006844266,22.81710799979919
14,14,raw,4.045534127109704,3.1657537706509227,0.21746951794652952,0.3457090001575125,23.02784999983487
14,14,ratio,4.045534127109704,3.9389293911395593,0.02635121410934866,0.5350730002646742,23.02784999983487
14,14,price,4.045534127109704,3.938929391139559,0.02635121410934877,0.44137000031696516,23.02784999983487
14,15,raw,3.010935397185321,2.7037476336294994,0.10202403008812028,0.3190570000697335,20.831929999985732
14,15,ratio,3.010935397185321,2.8749797742168863,0.04515394886769359,0.44280399970375584,20.831929999985732
14,15,price,3.010935397185321,2.874979774216886,0.045153948867693736,0.3801610000664368,20.831929999985732
14,16,raw,3.223650392182555,2.93300404681181,0.09016062848365035,0.31635599998480757,21.812478999891027
14,16,ratio,3.223650392182555,3.223650392182555,0.0,0.4616279998117534,21.812478999891027
14,16,price,3.223650392182555,2.93300404681181,0.09016062848365035,0.3442279999035236,21.812478999891027
14,17,raw,3.6272828867155327,1.8856228959749837,0.480155544834719,0.24893799991332344,21.438735000174347
14,17,ratio,3.6272828867155327,3.3923434430307946,0.06477009128380205,0.5252109999673849,21.438735000174347
14,17,price,3.6272828867155327,3.3923434430307946,0.06477009128380205,0.42190000021946616,21.438735000174347
14,18,raw,3.57040920917711,3.570409209177111,-2.48760959224847e-16,0.4346099999565922,20.292304000122385
14,18,ratio,3.57040920917711,3.57040920917711,0.0,0.46268999994936166,20.292304000122385
14,18,price,3.57040920917711,3.570409209177111,-2.48760959224847e-16,0.3466019998086267,20.292304000122385
14,19,raw,5.380229314293329,4.032674174580936,0.25046425737513184,0.40772299962554825,23.7750779997441
14,19,ratio,5.380229314293329,4.4701186708874205,0.1691583369853907,0.6414489998860518,23.7750779997441
14,19,price,5.380229314293329,5.380229314293329,0.0,0.41478999992250465,23.7750779997441
14,20,raw,2.7236784022706217,2.605459032109415,0.043404305758951614,0.34821999997802777,21.33045700020375
14,20,ratio,2.7236784022706217,2.605459032109415,0.043404305758951614,0.4034610001326655,21.33045700020375
14,20,price,2.7236784022706217,2.605459032109415,0.043404305758951614,0.37696699973821524,21.33045700020375
14,21,raw,2.8731659069179303,2.544394188441074,0.11442837940031546,0.3515529997457634,23.16873299969302
14,21,ratio,2.8731659069179303,2.364476129977617,0.1770485218815607,0.48135199995158473,23.16873299969302
14,21,price,2.8731659069179303,2.55982098751896,0.10905911094256925,0.42826500020964886,23.16873299969302
14,22,raw,3.141115700064727,2.5751563320257143,0.1801778164450773,0.31480000006922637,20.030359999964276
14,22,ratio,3.141115700064727,2.9885426128519805,0.048572896315026745,0.4944190000060189,20.030359999964276
14,22,price,3.141115700064727,2.5751563320257143,0.1801778164450773,0.3030620000572526,20.030359999964276
14,23,raw,3.326436495583928,3.307081541312026,0.005818525108655115,0.4752830000143149,21.24759299977086
14,23,ratio,3.326436495583928,3.0334060679549473,0.08809139390395654,0.4363369998827693,21.24759299977086
14,23,price,3.326436495583928,3.307081541312026,0.005818525108655115,0.35957199997938005,21.24759299977086
14,24,raw,3.7092551557571163,3.7092551557571163,0.0,0.4032280003229971,22.878892999870004
14,24,ratio,3.7092551557571163,3.7092551557571163,0.0,0.6731180001224857,22.878892999870004
14,24,price,3.7092551557571163,3.7092551557571163,0.0,0.45285499982128385,22.878892999870004
14,25,raw,2.8926932979599065,2.850280018748863,0.014662210902536993,0.3872620000038296,24.100990000079037
14,25,ratio,2.8926932979599065,2.70011584849311,0.06657375311880225,0.3368570000930049,24.100990000079037
14,25,price,2.8926932979599065,2.8502800187488626,0.014662210902537146,0.3923419999409816,24.100990000079037
14,26,raw,3.95387614434832,3.511493452813136,0.11188582428600524,0.3215790002286667,22.42084599993177
14,26,ratio,3.95387614434832,3.95387614434832,0.0,0.4861519996666175,22.42084599993177
14,26,price,3.95387614434832,3.415481298077082,0.13616886989260427,0.3020620001734642,22.42084599993177
14,27,raw,3.1948761656320253,3.1948761656320253,0.0,0.34723799990388216,21.842838999873493
14,27,ratio,3.1948761656320253,2.816120226342025,0.11855105476836944,0.38349299984474783,21.842838999873493
14,27,price,3.1948761656320253,3.1948761656320253,0.0,0.32415400028185104,21.842838999873493
14,28,raw,4.41526755609887,4.41526755609887,0.0,0.39067699981387705,24.297613000271667
14,28,ratio,4.41526755609887,4.41526755609887,0.0,0.44548500000018976,24.297613000271667
14,28,price,4.41526755609887,4.41526755609887,0.0,0.4559919998428086,24.297613000271667
14,29,raw,2.6363804326679983,2.6363804326679983,0.0,0.3685490000862046,30.17521299989312
14,29,ratio,2.6363804326679983,2.5850402475551277,0.019473739251248585,0.3901469999618712,30.17521299989312
14,29,price,2.6363804326679983,2.6363804326679983,0.0,0.33424499997636303,30.17521299989312
14,30,raw,3.553203438594209,3.553203438594209,0.0,0.3342319996590959,20.86865899991608
14,30,ratio,3.553203438594209,3.5532034385942084,1.249827704843611e-16,0.39679700012129615,20.86865899991608
14,30,price,3.553203438594209,3.5532034385942084,1.249827704843611e-16,0.4328429999986838,20.86865899991608
14,31,raw,3.1139732070275388,2.897628700512808,0.06947539112619527,0.3882010000779701,22.713342999850283
14,31,ratio,3.1139732070275388,2.6508511821401393,0.14872383097010503,0.5129040000610985,22.713342999850283
14,31,price,3.1139732070275388,2.897628700512808,0.06947539112619527,0.49041000011129654,22.713342999850283
14,32,raw,3.8726732971945825,3.480761797464429,0.10119921554293249,0.3841960001409461,22.892006000347465
14,32,ratio,3.8726732971945825,3.8726732971945816,2.2934504192324557e-16,0.4882100001850631,22.892006000347465
14,32,price,3.8726732971945825,3.480761797464429,0.10119921554293249,0.38358599977073027,22.892006000347465
14,33,raw,3.9672875738021447,3.9672875738021443,1.1193774123726028e-16,0.399748000290856,25.71919000001799
14,33,ratio,3.9672875738021447,3.86269866741135,0.026362824586108658,0.4768789999616274,25.71919000001799
14,33,price,3.9672875738021447,3.9672875738021443,1.1193774123726028e-16,0.48267300007864833,25.71919000001799
14,34,raw,2.894314495162133,1.909993221445161,0.3400878775828515,0.23434099966834765,20.409827000094083
14,34,ratio,2.894314495162133,2.886966269403934,0.0025388484114223825,0.3749120000975381,20.409827000094083
14,34,price,2.894314495162133,2.886966269403934,0.0025388484114223825,0.36045500019099563,20.409827000094083
14,35,raw,3.95258722839573,3.097215957407058,0.21640794283896145,0.3878060001625272,24.92737100010345
